rowid,text,party,user,url
73886,RT @mcollinsNEWS: @SenAlexander statement on the death of songwriter Curly Putman. @knoxnews @memphisnews @Tennessean https://t.co/0CgONkidäó_,R,SenAlexander,https://twitter.com/SenAlexander/status/792904004715950080
74869,TUNE IN: Sen. Alexander chairs @GOPHELP hearing on #HigherEd http://t.co/VvGrOlTelK http://t.co/PFKm2EKdsB,R,SenAlexander,https://twitter.com/SenAlexander/status/628929453243138048
171151,Progress and recovery beginning already in Longmont. http://t.co/1sOOxcb8hn,R,SenCoryGardner,https://twitter.com/SenCoryGardner/status/379723153364094977
31912,@davidr_mc Great to meet you and a great lunch!  See you again soon.,R,LindseyGrahamSC,https://twitter.com/LindseyGrahamSC/status/879455844345270272
234584,Two AFC North battles to start the NFL season off right! Browns take on the Steelers and Bengals take on the Ravens. #Ohio is ready!,R,senrobportman,https://twitter.com/senrobportman/status/906923978182221824
212441,"Must Read: ""No Student Deserves the Bureau of Indian Education"" https://t.co/49K2dLntwX",R,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/834797649761013760
68948,RT @kmratcliffe: @RoyBlunt and @clairecmc kickoff opening of @Centene new #ferguson service center creating 200 new jobs. https://t.co/j9Nsäó_,R,RoyBlunt,https://twitter.com/RoyBlunt/status/721022577435664384
207860,Will join @VarneyCo on @FOXBusiness this morning at ~ 9:30 am ET to preview tonightäó»s #ForeignPolicy #Debate,R,SenJohnBarrasso,https://twitter.com/SenJohnBarrasso/status/260370340906156033
103449,Wyoäó»s congressional delegation are among the top äóìcuttersäó of fed spending according to the National Taxpayers Union. http://t.co/HrysRa8btZ,R,SenatorEnzi,https://twitter.com/SenatorEnzi/status/491338171851223042
28368,"In Flood-Ravaged Houston, Lawmakers Promise Federal Help https://t.co/JxxNYBA7Kx",R,JohnCornyn,https://twitter.com/JohnCornyn/status/904854015141433344
225361,Article fails to mention option of cutting gas tax &amp; letting states handle transportation: http://t.co/uyH6S0YYJ3 #federalism @RepTomGraves,R,SenMikeLee,https://twitter.com/SenMikeLee/status/464156517634408448
16653,Crucial reporting by @kjrh2hd about the Muskogee VA. Read more here http://t.co/SOqVMC73Nj,R,InhofePress,https://twitter.com/InhofePress/status/611283703487029248
4016,Incredible--took 15 years to complete this by hand. It is on display at St. Edward the Confessor Catholic Church inäó_ https://t.co/PugnPF5n4V,R,BillCassidy,https://twitter.com/BillCassidy/status/794542494205800452
114744,Hereäó»s what happened this week in the Senate: https://t.co/RsXSjzaTWD,R,SenatorIsakson,https://twitter.com/SenatorIsakson/status/832710130240147456
206793,RT @Senate_RPC: [New from RPC] U.S. Trade Rep. Froman will appear today at a Senate hearing. Two simple questions he should answer: http://äó_,R,SenJohnBarrasso,https://twitter.com/SenJohnBarrasso/status/461893451790188544
28818,"A battered ISIS grows ever more dependent on lone wolves, simple plans https://t.co/w85yPww9I1",R,JohnCornyn,https://twitter.com/JohnCornyn/status/888759874133393410
20861,Who needs the Super Bowl when you have Weezer at the Phoenix Open http://t.co/bu67xMSGOl,R,JeffFlake,https://twitter.com/JeffFlake/status/429475691919585280
62934,"RT @daveweigel: Rand Paul event at Drake feels like the old days: Hundreds of students, chants of ""no more war.""",R,RandPaul,https://twitter.com/RandPaul/status/692819453508096000
29418,All POTUS budgets are https://t.co/fOUABnSGSl,R,JohnCornyn,https://twitter.com/JohnCornyn/status/866810989903310849
67365,Stories like Daisy's are why Iäó»ll keep working to support lifesaving research to end Alzheimeräó»s disease.äó_ https://t.co/UdKYS0T9PI,R,RoyBlunt,https://twitter.com/RoyBlunt/status/829374046546571264
275253,Jumping on the @DomShow1210 in just a few. Listen live here: http://t.co/UrNk7dCUm5,R,SenToomey,https://twitter.com/SenToomey/status/408250542238887936
228012,"@pitbull @SenateMajLdr Great to see the LDS Churchäó»s efforts to help in PR as well, detailed in this article in theäó_ https://t.co/TbHLEobfkU",R,senorrinhatch,https://twitter.com/senorrinhatch/status/912902338452557825
29042,"RT @larry_kudlow: It ain't perfect, but health reform will pass, improve nation's health &amp; growth. Better than half loaf. @newsmax https://äó_",R,JohnCornyn,https://twitter.com/JohnCornyn/status/879860690953146370
247187,It's time to fire King Richard. Here's what's wrong with the CFPB: https://t.co/C3taWmm8WX https://t.co/n6IKYiyXbj,R,SenSasse,https://twitter.com/SenSasse/status/818559125672099844
205793,"Sixth Circuit Court blocks EPAäó»s #WOTUS ruleäóîgreat news for farmers, ranchers &amp; small biz owners across America http://t.co/wHfD7jOBP2",R,SenJohnBarrasso,https://twitter.com/SenJohnBarrasso/status/652509523870109696
284878,"RT @PINECC: FIRST BIANNUAL Montana High TECH SUMMITCo-Sponsored by Steve Daines. #MThightechjobs http://t.co/yJXrIf3azC",R,SteveDaines,https://twitter.com/SteveDaines/status/643474463896436737
177504,Pleased many of my provisions were incorporated into the final #FAAReauth legislation and passed by the Senate. https://t.co/9zSH5XsIUJ,R,SenDeanHeller,https://twitter.com/SenDeanHeller/status/722470423145881601
60421,Human life is not expendable. This is why I continually oppose US-Saudi arms deals. https://t.co/QauqR0OCwi,R,RandPaul,https://twitter.com/RandPaul/status/904170259241947138
242806,"Hours before @POTUS arrived for #CubaVisit, @DamasdBlanco arrested during their weekly march from St. Rita Church.",R,SenRubioPress,https://twitter.com/SenRubioPress/status/711692235276996608
218513,Voted to scale back burdensome requirements for school lunches: https://t.co/bV0uNXmF8a,R,SenJoniErnst,https://twitter.com/SenJoniErnst/status/689947214236536833
104508,"Yesterday, I spoke to @NationalFFA students from Holdrege about their ag experience &amp; my work for #NEag in the Senaäó_ https://t.co/LJgnjSY6qo",R,SenatorFischer,https://twitter.com/SenatorFischer/status/885928833995739139
268463,You can get one free hour of computer science education by signing up for äóìHour of Code.äó  Learn more: http://t.co/A7RMh2hwk3,R,SenToddYoung,https://twitter.com/SenToddYoung/status/410818908174557184
283744,RT @YWCAofHelena: met w/ @SteveDaines staff on the needs of women &amp; children in our community. #FAMILYAct #SAFEACT #HFAnow #YWCAday https:/äó_,R,SteveDaines,https://twitter.com/SteveDaines/status/766401854045425664
102544,Fourteen years ago America showed the world our resolve &amp;  strength as we stood together as one nation. http://t.co/Xgfg1NHQWQ,R,SenatorEnzi,https://twitter.com/SenatorEnzi/status/642353174523740161
208804,May you and your loved ones have a very Merry Christmas and a happy new year. https://t.co/lNZwmCb8sk,R,SenJohnHoeven,https://twitter.com/SenJohnHoeven/status/812697297792466944
247597,"By declining to blame China, we abandon a core tenant of cyber deterrence theory: public attribution. #OPMHack http://t.co/gY2qlL4GTd",R,SenSasse,https://twitter.com/SenSasse/status/625720895559081984
235158,"Jeff Sessions is a friend, former colleague &amp; an honorable person. He's a man of deep conviction &amp; principle who believes in the rule of law",R,senrobportman,https://twitter.com/senrobportman/status/889897269205626881
237891,".@SenRonJohnson (1/2) äóìToday, we welcome Secretary Kelly to discuss the Departmentäó»s efforts to improve border security and public safety.äó",R,SenRonJohnson,https://twitter.com/SenRonJohnson/status/849618884495900673
251795,The CJS appropriations bill does not adopt any of the new firearm-related provisions requested by @POTUS: https://t.co/QjRdSDKyRf,R,SenShelby,https://twitter.com/SenShelby/status/723199084371144705
176371,Itäó»s time for the U.S. to fulfill its critical commitment &amp; move our embassy to Jerusalem #StandWithIsrael: https://t.co/RvGQn2wALU,R,SenDeanHeller,https://twitter.com/SenDeanHeller/status/871857015349497858
63063,"RT @ChipEnglander: ... and makes the main stage. Other polls over that time span are disqualified because they use internet or IVR polling,äó_",R,RandPaul,https://twitter.com/RandPaul/status/691725457704771584
103786,This graphic gives us an idea why we've had a hard time getting a handle on spending the past few decades. http://t.co/ziw6cjzeeY,R,SenatorEnzi,https://twitter.com/SenatorEnzi/status/428662708938895360
271415,It was an honor to speak to the 60 Plus Association today. Thanks for having me! https://t.co/9DNt9ty9cS,R,SenTomCotton,https://twitter.com/SenTomCotton/status/821812899597418498
24521,Tomorrow is the Kansas voter registration deadline for the Nov. 2012 general elections. Register to vote online here: https://t.co/RIAJ6KmE,R,JerryMoran,https://twitter.com/JerryMoran/status/257907096987774976
54082,"RT @DOE_SC_NSB: Congrats to O'Leary Junior High School (Twin Falls, ID) for winning their regional NSB! https://t.co/9seeSzNKZh",R,MikeCrapo,https://twitter.com/MikeCrapo/status/843916614684827653
239295,RELEASE: Senators Push New Bill to End Sanctuary Cities http://t.co/3fb2rcsmtp,R,SenRonJohnson,https://twitter.com/SenRonJohnson/status/651899829820387329
25496,Here's a recap of #EverySecondCounts tour Day 1 as I visit with &amp; thank #Arkansas first responders. https://t.co/AksZSk6NmA,R,JohnBoozman,https://twitter.com/JohnBoozman/status/790915524372865024
216841,Just had a call w/æ@CanadianPacificæPres Keith Creel on grain car orders in SD. Will continue pushing them &amp; STB to reduce shortage.,R,SenJohnThune,https://twitter.com/SenJohnThune/status/489477887838683138
156903,Enjoyed meeting with @nature_TN this morning to discuss preservation of Tennessee wildlife and natural resources. http://t.co/bTi76yVYhp,R,SenBobCorker,https://twitter.com/SenBobCorker/status/651439167331794944
274933,Disappointed Senate didnäó»t pass my bill with @Sen_JoeManchin to protect kids. We will keep fighting  http://t.co/91maYlwnfC,R,SenToomey,https://twitter.com/SenToomey/status/454312404181323776
164331,HAPPENING NOW: @SenateCommerce Surface Transportation subcommittee hearing on multimodal transportation system: https://t.co/j63E5vrcQp,R,SenCapito,https://twitter.com/SenCapito/status/831949194743185408
17042,Inhofe: It was reported that Steyer's only been able to secure $1.7M from outside donors so far.,R,InhofePress,https://twitter.com/InhofePress/status/512358414136008706
35329,RT @KmxtNews: In FY17 Defense Bill:$10M to Air Force for sustainment of state-operated launch facilities at Pacific Spaceport Complex - Alaäó_,R,lisamurkowski,https://twitter.com/lisamurkowski/status/735878025431109637
23315,"This week in technology: 3D nano-printers, nerve repair, bio-engineered circuits and more: http://t.co/CB6VdvePG6 http://t.co/24lFG5AZ30",R,JerryMoran,https://twitter.com/JerryMoran/status/462333339290980353
170715,"RT @MorningBriefing: Happy Friday! Today on @MorningBriefing we have @foxeconomics, @milbank, @chucktodd, @repjimcooper, &amp; @repcorygardner.äó_",R,SenCoryGardner,https://twitter.com/SenCoryGardner/status/429235751956389888
18920,"""I am disappointed in the U.N.'s vote to upgrade the Palestinian Authority to a non-member observer state status: http://t.co/1ze91u8T""",R,InhofePress,https://twitter.com/InhofePress/status/275693249937694720
264439,"Inspiring story from the #BostonMarathon. Way to go, Staff Sgt. Jose Luis Sanchez! #Marine #Veteran https://t.co/zYS2M0iS11",R,SenThomTillis,https://twitter.com/SenThomTillis/status/854390038049828869
60745,RT @jackhunter74: Senate Moves Forward with Bipartisan Bill by @RandPaul and @SenatorLeahy to Rein in Jeff Sessions https://t.co/LI8Ew5OQmJäó_,R,RandPaul,https://twitter.com/RandPaul/status/865382278586871808
217574,"Today the Senate passed the FY18 #NDAA, ensuring our servicemembers have the resources they need to protect themselves &amp; our country (1/2)",R,SenJoniErnst,https://twitter.com/SenJoniErnst/status/909916178641977349
24306,5 Ways U.S. Entrepreneurs Can Support Tech Innovation: http://t.co/8UvHDBxPlC #StartupAct,R,JerryMoran,https://twitter.com/JerryMoran/status/319880615417749504
269100,Tomorrow morning Ways &amp; Means will hold another hearing on the President's #budget. Send us your questions at https://t.co/HLEUvhvStH,R,SenToddYoung,https://twitter.com/SenToddYoung/status/322444431473115136
127251,Congrats 2 @UIdaho &amp; Lilian Alessa on receiving important grant 2 invest in Idahoäó»s renewable energy projects. More: https://t.co/zll9bw0qfb,R,SenatorRisch,https://twitter.com/SenatorRisch/status/786958634488070144
52959,#PlannedParenthood defund bill insures there's no reduction in overall fed funding available 2 support womenäó»s health http://t.co/pc8NE2R3oc,R,McConnellPress,https://twitter.com/McConnellPress/status/626194411987279872
270846,Joining @newsradio1029 shortly. Tune in!,R,SenTomCotton,https://twitter.com/SenTomCotton/status/854311265275183106
269105,RT @WaysandMeansGOP: #Taxreform must make our companies more competitive in the global economy http://t.co/gV2REAYefj,R,SenToddYoung,https://twitter.com/SenToddYoung/status/321635418498035712
215593,Investing in energy growth and development will improve the health of our economy. https://t.co/Gn9nM8L1gR #EnergyIsGood,R,SenJohnThune,https://twitter.com/SenJohnThune/status/694623777016147968
212893,Sent ltr w/ @SenJohnBarrasso to @TheJusticeDept re: decision not to prosecute @EPA staff for Gold King Mine spill https://t.co/8rZ3xVK6g5,R,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/788033907111432192
275572,Are #ObamaCare allies a little like The Fonz in admitting bill is w-w-wrong? http://t.co/cGo4GwCQ6d Sue &amp; I think so http://t.co/LXLz1hooAq,R,SenToomey,https://twitter.com/SenToomey/status/360787026464874497
68808,"EMS Pilot Ronald Rector of Linn, Mo.",R,RoyBlunt,https://twitter.com/RoyBlunt/status/726104744993890307
36586,This weekend I was presented with Safari Club International's Legislator of the Year Award for my workäó_ http://t.co/wdeMFwe1Fw,R,lisamurkowski,https://twitter.com/lisamurkowski/status/565198080258359297
214357,"Honored to celebrate @USAirforce's 70th birthday w/ @HeatherAnWilson &amp; Lt. Col Lynch, who was able to join in fromäó_ https://t.co/LBKBOdjn1w",R,SenJohnThune,https://twitter.com/SenJohnThune/status/908097268334698499
69750,"Thank you for having me, @HarvestersORG. And thank you for all of your hard work to help those in need. https://t.co/ZLwgpajOQN",R,RoyBlunt,https://twitter.com/RoyBlunt/status/669256152681721861
268884,#Obamacare29ers RT @RepKevinBrady: Indiana schools' dilemma: Offer health insurance to part-timers or cut hours http://t.co/5YaJAxPuK0,R,SenToddYoung,https://twitter.com/SenToddYoung/status/349595843747262465
213472,My amendment with @SenatorBurr gives law enforcement enhanced #counterterrorism tools: https://t.co/MpTReeyXDO,R,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/745053368234745856
31270,"RT @MaryCaitlinByrd: Lindsey Graham on pain-capable abortion ban bill: ""President Trump is fully behind this idea.""",R,LindseyGrahamSC,https://twitter.com/LindseyGrahamSC/status/915959219081416704
19957,It was a pleasure meeting Arizona's #ChildrensMiracleNetwork champ Isaiah &amp; his family today. You are one of a kind! https://t.co/JnFmmK83FZ,R,JeffFlake,https://twitter.com/JeffFlake/status/747883011597864965
169469,Read my statement from over the weekend on @POTUS's plan to potentially move Guantanamo terrorists to Colorado: https://t.co/MMKIEJEC7G,R,SenCoryGardner,https://twitter.com/SenCoryGardner/status/663753965931245569
211755,Wonderful seeing so many outstanding American service members serving in #Afghanistan - we can't thank them enoughäó_ https://t.co/EUG2CBglTP,R,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/882290005942558720
22520,"#KansasCommonSense this weekäóîtoxic exposure research, attending @KonzaRotary, Ft. Scott leg. &amp; bipartisan #cjreform. http://t.co/4oVut8Bb1Z",R,JerryMoran,https://twitter.com/JerryMoran/status/651427564179845121
223814,RT @GlenMillsABC4: #Utah @SenMikeLee teams up with senate colleagues to introduce Email Privacy Act. #utpol @abc4utah https://t.co/gtzaHOdIäó_,R,SenMikeLee,https://twitter.com/SenMikeLee/status/890631624177602560
216988,"Read my friend @SenJohnBarrasso's @USATODAY op-ed on the @EPA's heavy-handed regulations. ""No more red tape"" http://t.co/YX8gPnHWOd",R,SenJohnThune,https://twitter.com/SenJohnThune/status/464797747842125825
263673,"RT @Senate_GOPs: Senate Dems finally abandoned their calls to replace #Obamaquester with tax hikes, phony savings: http://t.co/paDykG2ojk #äó_",R,SenThadCochran,https://twitter.com/SenThadCochran/status/327841725928325121
12925,Good to meet Jacob from Conrad. He just started the 5th grade https://t.co/yaIyebJce6,R,ChuckGrassley,https://twitter.com/ChuckGrassley/status/901240602209255425
217942,Today my staff will be in 16 counties to take your questions &amp; provide assistance with the federal gov... (1/2)äó_ https://t.co/HQPf6gK5Dx,R,SenJoniErnst,https://twitter.com/SenJoniErnst/status/799281297327853568
15064,#99countymeetings Muscatine County town mtg at Eastern Iowa REC in Wilton 77 ppl https://t.co/50qPdrwIFt,R,ChuckGrassley,https://twitter.com/ChuckGrassley/status/616612919242031104
228195,Don't you feel silly now. #HolyWar https://t.co/gnPrwySziB,R,senorrinhatch,https://twitter.com/senorrinhatch/status/906717857786089472
215933,"The #DRIVEAct enhances the rail and highways that S.D. farmers and manufacturers depend on to transport goods.https://t.co/3bE97lviEx",R,SenJohnThune,https://twitter.com/SenJohnThune/status/626163606015488001
238456,Johnson Announces Staff Mobile Office Hours: https://t.co/fzIkKSAF8U,R,SenRonJohnson,https://twitter.com/SenRonJohnson/status/767784963466993665
236369,Introduced bipartisan bill w/ @SenStabenow &amp; @SenSherrodBrown to support #Ohio manufacturers &amp; promote more #jobs: https://t.co/ZuX4NpMaGU,R,senrobportman,https://twitter.com/senrobportman/status/842072094183694336
158545,RT @GOPHELP: .@SenAlexander @SenBobCorker amdmt would end gov. practice of stalling state requests for Medicaid flexibility http://t.co/ ...,R,SenBobCorker,https://twitter.com/SenBobCorker/status/314895924373622784
211723,Great visit w/ Defense Minister of #Italy @robertapinotti today discussing security &amp; defense issues https://t.co/qK9mPjo9td,R,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/884876617927053314
67852,"Enjoyed talking w/ Missourians with @AGCofMO this afternoon about transportation, regs, &amp; other issues facing constäó_ https://t.co/33NUilLBvT",R,RoyBlunt,https://twitter.com/RoyBlunt/status/780886233195040769
157340,This brutal industry deprives individuals of their basic human rights. We must end it. #EndSlaveryAct #EndItMovement http://t.co/ipRk8iMAlc,R,SenBobCorker,https://twitter.com/SenBobCorker/status/570600869588299776
27491,My statement on the latest jobs numbers: http://t.co/9y0A2EYj,R,JohnBoozman,https://twitter.com/JohnBoozman/status/208628361059250176
236090,In #China had candid talks on need for them to stop unfair trade so #Ohio workers can compete fairly. https://t.co/GLpjgcjEjM,R,senrobportman,https://twitter.com/senrobportman/status/853290573733675009
212969,"Confirmation of what we already knew - @BBCWorld ""MH17 missile 'came from Russia', Dutch-led investigators say"" https://t.co/ZFWlWxF6se",R,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/781118169759027200
228044,"RT @GOPSenFinance: @senorrinhatch Hatch: ""My hope is that we can spend our time today questioning our witnesses about substance &amp; policy anäó_",R,senorrinhatch,https://twitter.com/senorrinhatch/status/912396894529302528
14183,Sarah Doese from Fairbank https://t.co/GBGY6LXxyC,R,ChuckGrassley,https://twitter.com/ChuckGrassley/status/753207672808275968
269859,@rickstark90 We passed our budget resolution already.  We need the Senate to pass something before we can talk about what's next.,R,SenToddYoung,https://twitter.com/SenToddYoung/status/71276140332974080
106563,My staff can be a resource if youäó»re having issues w/ the fed. goväó»t. They'll be in Franklin &amp; Webster co. on Monday. http://t.co/eCAifJl4bY,R,SenatorFischer,https://twitter.com/SenatorFischer/status/611903387207077888
145306,House votes to provide relief to homeowners and businesses from drastic flood insurance premium hikes: http://t.co/ztFEuJtdoi #FixFlood,R,SenatorWicker,https://twitter.com/SenatorWicker/status/441003103450451970
270670,WATCH my Q&amp;A on raising wages for American workers during yesterdayäó»s Joint Economic Committee hearing. https://t.co/Ln8IPB250Z,R,SenTomCotton,https://twitter.com/SenTomCotton/status/865263217815072768
104310,Always rooting for our #Huskers! #GBR #NoPlaceLikeNE #GameDay https://t.co/EhGktUYYjO,R,SenatorFischer,https://twitter.com/SenatorFischer/status/911590232272789504
267734,Proud to have @AFPMonline supporting my #REINSAct legislation as an important step toward greater accountability: http://t.co/kWN5ARgn9T,R,SenToddYoung,https://twitter.com/SenToddYoung/status/626084274077364224
234456,"At yesterdayäó»s @SenateCommerce hrg, there was bipartisan consensus that Congress must pass #SESTA to help #EndHumanTraficking. #CDA230",R,senrobportman,https://twitter.com/senrobportman/status/910560439557165058
262360,10:30 am Audio Webcast: Senate Appropriations markup of FY17 @USDOL @HHSGov @usedgov Approps Bill: https://t.co/zy0i4MSrrm,R,SenThadCochran,https://twitter.com/SenThadCochran/status/740887914222063617
243543,Senator @MarcoRubio To Obama: Take Decisive Action Against Human Rights Violators In #Venezuela: http://t.co/OZNKHlR1XD,R,SenRubioPress,https://twitter.com/SenRubioPress/status/563365344019226624
170037,Great to meet with and talk to students from Front Range Christian School in Littleton today. http://t.co/w4qyD65RVT,R,SenCoryGardner,https://twitter.com/SenCoryGardner/status/601148099537534976
215080,"When it comes to our national security strategy, there is no room for error. https://t.co/OCyMXltDJM",R,SenJohnThune,https://twitter.com/SenJohnThune/status/779355773843468288
218772,Staff from Sen. Ernstäó»s office will hold traveling office hours today. Find out more: http://t.co/WKkHQxD44I http://t.co/kBI4PCao25,R,SenJoniErnst,https://twitter.com/SenJoniErnst/status/634058479796387840
60308,"I didn't run to put a cap ON Obamacare, I ran to put a cap IN Obamacare #killObamaCare #nofakerepeal https://t.co/jv6Q5yB0Zj",R,RandPaul,https://twitter.com/RandPaul/status/912007464010297344
283073,@jangoodell Call anyone of our offices and we will get you added.,R,SteveDaines,https://twitter.com/SteveDaines/status/832673958424039427
227760,Thanks to the @WashingtonPost for allowing me to respond to their Sunday report on opioids. -OGHäó_ https://t.co/pTMs6uduyP,R,senorrinhatch,https://twitter.com/senorrinhatch/status/921189791319887872
263465,via @Forbes: How do we force people to buy a product that Obamacareäó»s exchanges arenäó»t competent to sell? http://t.co/nBaxQPgVPU #TrainWreck,R,SenThadCochran,https://twitter.com/SenThadCochran/status/387966822995083265
285321,RT @ChadPergram: Corker writes to Obama on Iran: It is breathtaking..how far from your original goals..the P5+1 have come during negotiatioäó_,R,SteveDaines,https://twitter.com/SteveDaines/status/610469539134836736
274092,"Going to keep fighting for victims of crime.  Thx @JoshShapiroPA  https://t.co/Juk8gHEeEC",R,SenToomey,https://twitter.com/SenToomey/status/665180525099950080
55326,"Comments, questions or concerns? Help with a federal agency? Contact any of my seven offices. #idpol http://t.co/DVUX7dJqpQ",R,MikeCrapo,https://twitter.com/MikeCrapo/status/449612643179839488
118561,Happy Birthday @USArmy! 241 years of selfless service to our nation. #AlwaysReadyAlwaysLeading #ArmyBDay https://t.co/ru2UKeGg6d,R,SenatorLankford,https://twitter.com/SenatorLankford/status/742715031314411520
69654,Today my staff is in Carthage to help you w/any problems you might be facing. Stop by our mobile office at 11am: https://t.co/SIaRcVl4gg,R,RoyBlunt,https://twitter.com/RoyBlunt/status/676786317108207616
20223,"Our daughter Alexis said she tried to get our new grandson a real job, but he chose this instead... http://t.co/3VGHGpAL6x",R,JeffFlake,https://twitter.com/JeffFlake/status/634163796043390976
265952,My response to President Obama's final #SOTU address. Watch the full video at https://t.co/OHy8WLzJlX. https://t.co/fU6lMJIV4j,R,SenThomTillis,https://twitter.com/SenThomTillis/status/687110251926188032
166246,The multifaceted approach in @huntingtoncity should serve as an example for other cities fighting the drug epidemic (3/3),R,SenCapito,https://twitter.com/SenCapito/status/685583219345985536
282728,National Park Week to reflect on nation's heritage https://t.co/WB3fgV93G3,R,SteveDaines,https://twitter.com/SteveDaines/status/855238464081719299
12812,House passed bipartisan Grassley/Blumenthal Elder Abuse Prevention &amp;Prosecution Act helps protect seniors +bring gr8er acctblty Now 2 @POTUS,R,ChuckGrassley,https://twitter.com/ChuckGrassley/status/915356807413018624
138927,"@SoniaPennell No, I voted against.",R,SenatorTimScott,https://twitter.com/SenatorTimScott/status/677910169083387904
74378,"RT @Senate_GOPs: Want to talk to someone about retirement? Too bad President Obamaäó»s new rule might make that more difficult.https://t.co/äó_",R,SenAlexander,https://twitter.com/SenAlexander/status/718521681623588865
136826,#SchoolChoice is about providing educational options for our students that prepare them to take on the challenges of tomorrow #CHOICEAct,R,SenatorTimScott,https://twitter.com/SenatorTimScott/status/885255613370044418
211587,Glad Senate passed my bill w/ @SenatorTester @SenatorCollins &amp; @SenatorCarper to support fire depts &amp; 1st responders https://t.co/pcXfEGwrKR,R,SenJohnMcCain,https://twitter.com/SenJohnMcCain/status/892864886170152961
165030,REMINDER: 5PM tomorrow is the deadline for 12 WV counties to register for #wvflood damages w/ @fema. More details: https://t.co/FnL2msaFlJ,R,SenCapito,https://twitter.com/SenCapito/status/773182901697536001
143673,"Have a happy &amp; safe #Thanksgiving. Let us give thanks to our men &amp; women in uniform, some of whom are celebrating aäó_ https://t.co/OTR29R1OQs",R,SenatorWicker,https://twitter.com/SenatorWicker/status/801809690091016193
205074,RT @Interior: This view @DevilsTowerNM will get your heart racing #Wyoming https://t.co/02DuOouezn,R,SenJohnBarrasso,https://twitter.com/SenJohnBarrasso/status/884796159478386689
243125,#HappyBirthday @USAirForce! #Thankyou for your service &amp; dedication to keeping our nation &amp; people safe. #AFBDAY2015 http://t.co/efqo1H2UKO,R,SenRubioPress,https://twitter.com/SenRubioPress/status/644893633527869441
228617,BREAKING: Rapid DNA is headed to the President's desk to be signed into law! https://t.co/mzqiWNadHm #utpol,R,senorrinhatch,https://twitter.com/senorrinhatch/status/892549244514684928
4823,RT @USCGHeartland: Rear Adm. David R. Callahan met with @BillCassidy to discuss #USCG roles and missions in the Heartland and Gulf. https:/äó_,R,BillCassidy,https://twitter.com/BillCassidy/status/685165757899128832
138810,Enjoyed speaking with veterans at Providence Home in Columbia this afternoon #46Counties https://t.co/NToLbTYwQn,R,SenatorTimScott,https://twitter.com/SenatorTimScott/status/693229689624657920
242596,Sen. @MarcoRubio is en route to Orlando now from Miami. More details will be forthcoming.,R,SenRubioPress,https://twitter.com/SenRubioPress/status/742024173694943232
35212,Visited w/ elders in Emmonak! The respect for elders is amazing--there's even special seats @ the gym in St. Mary's. https://t.co/MhJpqhpsvi,R,lisamurkowski,https://twitter.com/lisamurkowski/status/756188005933654016
4502,RT @AliABCNews: It's Seersucker Thursday in the Senate! Senators gathering at 1:45 pm at the 2nd floor of the Russell Rotunda (time/locatioäó_,R,BillCassidy,https://twitter.com/BillCassidy/status/740952807201755136
225659,Inequality is a Conservative Issue - A good read by @ConnCarroll http://t.co/Z10tQNX14x #tcot,R,SenMikeLee,https://twitter.com/SenMikeLee/status/409035344294592512
52016,.@SenateMajLdr McConnell sends letter to the nation's Governors https://t.co/Qh6lkUe9tt regarding Administration's anti-#coal regulation.,R,McConnellPress,https://twitter.com/McConnellPress/status/711981320721801217
13048,Glad to help the USO Service Project assemble snack packs for those serving our country aroundäó_ https://t.co/m0XJ15TCOw,R,ChuckGrassley,https://twitter.com/ChuckGrassley/status/887685302021574656
119766,"Will the Admin's proposed regulations improve our climate, or will they just cost American families more money? http://t.co/fTSONSyubc",R,SenatorLankford,https://twitter.com/SenatorLankford/status/473850641958580224
115072,Donäó»t forget that our application deadline for nominations to our military service academies is Sept. 14! Apply: https://t.co/cGN5JxBcBM,R,SenatorIsakson,https://twitter.com/SenatorIsakson/status/773903296918654976
139365,"Thinking of the families of the 14 people weäó»ve lost over the past few days due to the floods. God Bless, weäó»re praying for you. #scflood",R,SenatorTimScott,https://twitter.com/SenatorTimScott/status/651741607629352961
264598,"Congratulations to @NCAgLawyer on his new position as Special Assistant to @POTUS for Ag, Trade, &amp; Food Assistance!äó_ https://t.co/UwwNP7Ja74",R,SenThomTillis,https://twitter.com/SenThomTillis/status/836687185248124929
138467,And excited about it! https://t.co/nlhHtkOUun,R,SenatorTimScott,https://twitter.com/SenatorTimScott/status/732708398920261633
260080,We must ensure our Jewish institutions are secure and all perpetrators are brought to justice. https://t.co/HCBLI1slOA,R,SenTedCruz,https://twitter.com/SenTedCruz/status/837783629505970176
240214,How do law schools respond when taxpayers foot the bill for high debts?  http://t.co/Lq1U9Wjhee,R,SenRonJohnson,https://twitter.com/SenRonJohnson/status/476822626753470465
226374,".@USSenScottBrown on the need for a BBA, ""You canäó»t solve a spending problem by raising taxes. You only enable it."" http://t.co/V0SNpamJ",R,SenMikeLee,https://twitter.com/SenMikeLee/status/243406545189208064
145580,I will be traveling to Aberdeen today to celebrate @axiallcorp's 50th anniversary!,R,SenatorWicker,https://twitter.com/SenatorWicker/status/393748781146984450
